time(s),V_m,Current (A),Cycle,Cap
74896,3.746,1.001,8,2.7833425
74897,3.746,0.999,8,2.7833425
74898,3.746,0.997,8,2.7833425
74899,3.746,0.997,8,2.7833425
74900,3.746,0.998,8,2.7833425
74901,3.746,1.001,8,2.7833425
74902,3.746,1.002,8,2.7833425
74903,3.746,1.001,8,2.7833425
74904,3.745,1,8,2.7833425
74905,3.745,0.997,8,2.7833425
74906,3.745,0.996,8,2.7833425
74907,3.745,0.997,8,2.7833425
74908,3.745,1,8,2.7833425
74909,3.745,1.002,8,2.7833425
74910,3.745,1.002,8,2.7833425
74911,3.745,1,8,2.7833425
74912,3.745,0.997,8,2.7833425
74913,3.744,0.996,8,2.7833425
74914,3.744,0.997,8,2.7833425
74915,3.744,0.999,8,2.7833425
74916,3.745,1.002,8,2.7833425
74917,3.745,1.002,8,2.7833425
74918,3.744,1,8,2.7833425
74919,3.744,0.996,8,2.7833425
74920,3.744,0.996,8,2.7833425
74921,3.744,0.998,8,2.7833425
74922,3.744,1,8,2.7833425
74923,3.744,1.002,8,2.7833425
74924,3.744,1.002,8,2.7833425
74925,3.743,1,8,2.7833425
74926,3.743,0.997,8,2.7833425
74927,3.743,0.996,8,2.7833425
74928,3.743,0.997,8,2.7833425
74929,3.743,0.999,8,2.7833425
74930,3.743,1.001,8,2.7833425
74931,3.743,1.003,8,2.7833425
74932,3.743,1.001,8,2.7833425
74933,3.743,0.998,8,2.7833425
74934,3.742,0.997,8,2.7833425
74935,3.742,0.997,8,2.7833425
74936,3.743,0.998,8,2.7833425
74937,3.743,1.001,8,2.7833425
74938,3.742,1.003,8,2.7833425
74939,3.742,1.001,8,2.7833425
74940,3.742,0.998,8,2.7833425
74941,3.742,0.997,8,2.7833425
74942,3.742,0.996,8,2.7833425
74943,3.742,0.998,8,2.7833425
74944,3.742,1,8,2.7833425
74945,3.742,1.002,8,2.7833425
74946,3.742,1.002,8,2.7833425
74947,3.742,1.001,8,2.7833425
74948,3.741,0.999,8,2.7833425
74949,3.741,0.997,8,2.7833425
74950,3.741,0.996,8,2.7833425
74951,3.741,0.997,8,2.7833425
74952,3.741,0.998,8,2.7833425
74953,3.741,1,8,2.7833425
74954,3.741,1.001,8,2.7833425
74955,3.741,1.002,8,2.7833425
74956,3.741,1.001,8,2.7833425
74957,3.741,1.001,8,2.7833425
74958,3.741,0.999,8,2.7833425
74959,3.74,0.997,8,2.7833425
74960,3.74,0.996,8,2.7833425
74961,3.74,0.997,8,2.7833425
74962,3.74,0.997,8,2.7833425
74963,3.74,0.998,8,2.7833425
74964,3.74,0.999,8,2.7833425
74965,3.74,1.001,8,2.7833425
74966,3.74,1.001,8,2.7833425
74967,3.74,1.002,8,2.7833425
74968,3.74,1.002,8,2.7833425
74969,3.74,1.001,8,2.7833425
74970,3.74,1.001,8,2.7833425
74971,3.739,1,8,2.7833425
74972,3.739,0.999,8,2.7833425
74973,3.739,0.998,8,2.7833425
74974,3.739,0.997,8,2.7833425
74975,3.739,0.997,8,2.7833425
74976,3.739,0.997,8,2.7833425
74977,3.739,0.997,8,2.7833425
74978,3.739,0.998,8,2.7833425
74979,3.739,0.998,8,2.7833425
74980,3.739,0.999,8,2.7833425
74981,3.739,1.001,8,2.7833425
74982,3.739,1.001,8,2.7833425
74983,3.738,1.002,8,2.7833425
74984,3.739,1.002,8,2.7833425
74985,3.738,1.001,8,2.7833425
74986,3.738,1.002,8,2.7833425
74987,3.738,1.001,8,2.7833425
74988,3.738,1,8,2.7833425
74989,3.738,1,8,2.7833425
74990,3.738,0.999,8,2.7833425
74991,3.738,0.998,8,2.7833425
74992,3.738,0.997,8,2.7833425
74993,3.737,0.998,8,2.7833425
74994,3.737,0.997,8,2.7833425
74995,3.737,0.996,8,2.7833425
74996,3.737,0.996,8,2.7833425
74997,3.737,0.997,8,2.7833425
74998,3.737,0.996,8,2.7833425
74999,3.737,0.997,8,2.7833425
75000,3.737,0.998,8,2.7833425
75001,3.737,0.998,8,2.7833425
75002,3.737,0.998,8,2.7833425
75003,3.737,0.999,8,2.7833425
75004,3.736,0.999,8,2.7833425
75005,3.736,1,8,2.7833425
75006,3.736,1.001,8,2.7833425
75007,3.736,1.001,8,2.7833425
75008,3.736,1.002,8,2.7833425
75009,3.736,1.002,8,2.7833425
75010,3.736,1.002,8,2.7833425
75011,3.736,1.002,8,2.7833425
75012,3.736,1.002,8,2.7833425
75013,3.736,1.001,8,2.7833425
75014,3.736,1.001,8,2.7833425
75015,3.736,1.001,8,2.7833425
75016,3.736,1.001,8,2.7833425
75017,3.735,1.001,8,2.7833425
75018,3.735,1.001,8,2.7833425
75019,3.735,1,8,2.7833425
75020,3.735,0.999,8,2.7833425
75021,3.735,1,8,2.7833425
75022,3.735,0.998,8,2.7833425
75023,3.735,0.999,8,2.7833425
75024,3.735,0.998,8,2.7833425
75025,3.734,0.997,8,2.7833425
75026,3.734,0.997,8,2.7833425
75027,3.734,0.997,8,2.7833425
75028,3.734,0.996,8,2.7833425
75029,3.734,0.996,8,2.7833425
75030,3.734,0.996,8,2.7833425
75031,3.734,0.997,8,2.7833425
75032,3.734,0.997,8,2.7833425
75033,3.734,0.997,8,2.7833425
75034,3.734,0.997,8,2.7833425
75035,3.734,0.998,8,2.7833425
75036,3.734,0.999,8,2.7833425
75037,3.734,0.998,8,2.7833425
75038,3.734,0.999,8,2.7833425
75039,3.733,0.999,8,2.7833425
75040,3.733,1,8,2.7833425
75041,3.733,1,8,2.7833425
75042,3.733,1.001,8,2.7833425
75043,3.733,1,8,2.7833425
75044,3.733,1.001,8,2.7833425
75045,3.733,1.002,8,2.7833425
75046,3.733,1.001,8,2.7833425
75047,3.733,1.002,8,2.7833425
75048,3.733,1.002,8,2.7833425
75049,3.732,1.001,8,2.7833425
75050,3.732,1.002,8,2.7833425
75051,3.732,1.002,8,2.7833425
75052,3.732,1.002,8,2.7833425
75053,3.732,1.003,8,2.7833425
75054,3.732,1.001,8,2.7833425
75055,3.732,1.002,8,2.7833425
75056,3.732,1.002,8,2.7833425
75057,3.732,1.002,8,2.7833425
75058,3.732,1.002,8,2.7833425
75059,3.732,1.002,8,2.7833425
75060,3.732,1.001,8,2.7833425
75061,3.732,1.002,8,2.7833425
75062,3.732,1.002,8,2.7833425
75063,3.731,1.002,8,2.7833425
75064,3.731,1.001,8,2.7833425
75065,3.731,1.002,8,2.7833425
75066,3.731,1.002,8,2.7833425
75067,3.731,1.002,8,2.7833425
75068,3.731,1.002,8,2.7833425
75069,3.731,1.002,8,2.7833425
75070,3.731,1.002,8,2.7833425
75071,3.731,1.002,8,2.7833425
75072,3.73,1.001,8,2.7833425
75073,3.73,1.001,8,2.7833425
75074,3.73,1.001,8,2.7833425
75075,3.73,1.001,8,2.7833425
75076,3.73,1.002,8,2.7833425
75077,3.73,1.002,8,2.7833425
75078,3.73,1.001,8,2.7833425
75079,3.73,1.002,8,2.7833425
75080,3.73,1.002,8,2.7833425
75081,3.73,1.002,8,2.7833425
75082,3.73,1.001,8,2.7833425
75083,3.73,1.002,8,2.7833425
75084,3.729,1.002,8,2.7833425
75085,3.729,1.002,8,2.7833425
75086,3.729,1.002,8,2.7833425
75087,3.729,1.001,8,2.7833425
75088,3.729,1.002,8,2.7833425
75089,3.729,1.001,8,2.7833425
75090,3.729,1.001,8,2.7833425
75091,3.729,1,8,2.7833425
75092,3.729,1.001,8,2.7833425
75093,3.729,1.002,8,2.7833425
75094,3.728,1.002,8,2.7833425
75095,3.728,1.002,8,2.7833425
75096,3.728,1.001,8,2.7833425
75097,3.728,1.002,8,2.7833425
75098,3.728,1.001,8,2.7833425
75099,3.728,1.002,8,2.7833425
75100,3.728,1.002,8,2.7833425
75101,3.728,1.002,8,2.7833425
75102,3.728,1.002,8,2.7833425
75103,3.728,1.002,8,2.7833425
75104,3.728,1.002,8,2.7833425
75105,3.728,1.002,8,2.7833425
75106,3.728,1.002,8,2.7833425
75107,3.727,1.002,8,2.7833425
75108,3.727,1.002,8,2.7833425
75109,3.727,1.002,8,2.7833425
75110,3.727,1.002,8,2.7833425
75111,3.727,1.002,8,2.7833425
75112,3.727,1.002,8,2.7833425
75113,3.727,1.002,8,2.7833425
75114,3.727,1.001,8,2.7833425
75115,3.727,1.002,8,2.7833425
75116,3.727,1.001,8,2.7833425
75117,3.727,1.002,8,2.7833425
75118,3.726,1.001,8,2.7833425
75119,3.726,1.002,8,2.7833425
75120,3.726,1.001,8,2.7833425
75121,3.726,1.002,8,2.7833425
75122,3.726,1.001,8,2.7833425
75123,3.726,1.002,8,2.7833425
75124,3.726,1.002,8,2.7833425
75125,3.726,1.001,8,2.7833425
75126,3.726,1.002,8,2.7833425
75127,3.726,1.002,8,2.7833425
75128,3.725,1.002,8,2.7833425
75129,3.725,1.002,8,2.7833425
75130,3.725,1.002,8,2.7833425
75131,3.725,1.002,8,2.7833425
75132,3.725,1.002,8,2.7833425
75133,3.725,1.002,8,2.7833425
75134,3.725,1.002,8,2.7833425
75135,3.725,1.002,8,2.7833425
75136,3.725,1.002,8,2.7833425
75137,3.725,1.002,8,2.7833425
75138,3.725,1.002,8,2.7833425
75139,3.724,1.001,8,2.7833425
75140,3.724,1.001,8,2.7833425
75141,3.724,1.001,8,2.7833425
75142,3.724,1.001,8,2.7833425
75143,3.724,1,8,2.7833425
75144,3.724,1.001,8,2.7833425
75145,3.724,1.001,8,2.7833425
75146,3.724,1.001,8,2.7833425
75147,3.724,1,8,2.7833425
75148,3.723,1,8,2.7833425
75149,3.723,1.001,8,2.7833425
75150,3.723,1,8,2.7833425
75151,3.723,1,8,2.7833425
75152,3.723,1,8,2.7833425
75153,3.723,1.001,8,2.7833425
75154,3.723,1.001,8,2.7833425
75155,3.723,1.001,8,2.7833425
75156,3.723,1.001,8,2.7833425
75157,3.723,1.001,8,2.7833425
75158,3.723,1.001,8,2.7833425
75159,3.722,1.001,8,2.7833425
75160,3.722,1.001,8,2.7833425
75161,3.722,1,8,2.7833425
75162,3.722,1.001,8,2.7833425
75163,3.722,1,8,2.7833425
75164,3.722,1,8,2.7833425
75165,3.722,1,8,2.7833425
75166,3.722,0.999,8,2.7833425
75167,3.722,1,8,2.7833425
75168,3.722,0.999,8,2.7833425
75169,3.721,0.999,8,2.7833425
75170,3.721,0.999,8,2.7833425
75171,3.721,0.999,8,2.7833425
75172,3.721,0.998,8,2.7833425
75173,3.721,0.998,8,2.7833425
75174,3.721,0.997,8,2.7833425
75175,3.721,0.997,8,2.7833425
75176,3.721,0.997,8,2.7833425
75177,3.721,0.997,8,2.7833425
75178,3.721,0.997,8,2.7833425
75179,3.72,0.997,8,2.7833425
75180,3.72,0.997,8,2.7833425
75181,3.72,0.997,8,2.7833425
75182,3.72,0.997,8,2.7833425
75183,3.72,0.997,8,2.7833425
75184,3.72,0.997,8,2.7833425
75185,3.72,0.998,8,2.7833425
75186,3.72,0.998,8,2.7833425
75187,3.72,0.998,8,2.7833425
75188,3.72,0.999,8,2.7833425
75189,3.72,0.999,8,2.7833425
75190,3.719,0.999,8,2.7833425
75191,3.72,0.999,8,2.7833425
75192,3.719,0.999,8,2.7833425
75193,3.719,0.999,8,2.7833425
75194,3.719,0.999,8,2.7833425
75195,3.719,1,8,2.7833425
75196,3.719,1.001,8,2.7833425
75197,3.719,1,8,2.7833425
75198,3.719,1.002,8,2.7833425
75199,3.719,1.001,8,2.7833425
75200,3.719,1.002,8,2.7833425
75201,3.719,1.002,8,2.7833425
75202,3.719,1.002,8,2.7833425
75203,3.718,1.002,8,2.7833425
75204,3.718,1.002,8,2.7833425
75205,3.718,1.001,8,2.7833425
75206,3.718,1.001,8,2.7833425
75207,3.718,1.001,8,2.7833425
75208,3.718,1.001,8,2.7833425
75209,3.718,1,8,2.7833425
75210,3.718,0.999,8,2.7833425
75211,3.718,0.998,8,2.7833425
75212,3.717,0.997,8,2.7833425
75213,3.717,0.997,8,2.7833425
75214,3.717,0.997,8,2.7833425
75215,3.717,0.996,8,2.7833425
75216,3.717,0.997,8,2.7833425
75217,3.717,0.996,8,2.7833425
75218,3.717,0.997,8,2.7833425
75219,3.717,0.997,8,2.7833425
75220,3.717,0.999,8,2.7833425
75221,3.717,1,8,2.7833425
75222,3.717,0.999,8,2.7833425
75223,3.717,1.002,8,2.7833425
75224,3.717,1.001,8,2.7833425
75225,3.717,1.002,8,2.7833425
75226,3.716,1.002,8,2.7833425
75227,3.716,1.002,8,2.7833425
75228,3.716,1.002,8,2.7833425
75229,3.716,1.001,8,2.7833425
75230,3.716,1.001,8,2.7833425
75231,3.716,1.001,8,2.7833425
75232,3.716,0.999,8,2.7833425
75233,3.716,1,8,2.7833425
75234,3.715,0.998,8,2.7833425
75235,3.715,0.999,8,2.7833425
75236,3.715,0.998,8,2.7833425
75237,3.715,0.998,8,2.7833425
75238,3.715,0.998,8,2.7833425
75239,3.715,0.997,8,2.7833425
75240,3.715,0.997,8,2.7833425
75241,3.715,0.997,8,2.7833425
75242,3.715,0.997,8,2.7833425
75243,3.714,0.997,8,2.7833425
75244,3.714,0.997,8,2.7833425
75245,3.714,0.996,8,2.7833425
75246,3.714,0.996,8,2.7833425
75247,3.714,0.997,8,2.7833425
75248,3.714,0.997,8,2.7833425
75249,3.714,0.997,8,2.7833425
75250,3.714,0.998,8,2.7833425
75251,3.714,0.998,8,2.7833425
75252,3.714,0.999,8,2.7833425
75253,3.714,1,8,2.7833425
75254,3.714,1,8,2.7833425
75255,3.714,1.001,8,2.7833425
75256,3.714,1.001,8,2.7833425
75257,3.713,1.002,8,2.7833425
75258,3.713,1.002,8,2.7833425
75259,3.713,1.002,8,2.7833425
75260,3.713,1.001,8,2.7833425
75261,3.713,1.001,8,2.7833425
75262,3.713,1.001,8,2.7833425
75263,3.713,1.001,8,2.7833425
75264,3.713,1,8,2.7833425
75265,3.712,0.999,8,2.7833425
75266,3.712,0.998,8,2.7833425
75267,3.712,0.997,8,2.7833425
75268,3.712,0.997,8,2.7833425
75269,3.712,0.996,8,2.7833425
75270,3.712,0.996,8,2.7833425
75271,3.712,0.997,8,2.7833425
75272,3.712,0.997,8,2.7833425
75273,3.712,0.998,8,2.7833425
75274,3.712,0.999,8,2.7833425
75275,3.712,0.999,8,2.7833425
75276,3.712,1.001,8,2.7833425
75277,3.712,1.001,8,2.7833425
75278,3.712,1.002,8,2.7833425
75279,3.711,1.002,8,2.7833425
75280,3.711,1.002,8,2.7833425
75281,3.711,1.002,8,2.7833425
75282,3.711,1.002,8,2.7833425
75283,3.711,1.002,8,2.7833425
75284,3.711,1,8,2.7833425
75285,3.711,1,8,2.7833425
75286,3.711,1,8,2.7833425
75287,3.711,1,8,2.7833425
75288,3.71,0.999,8,2.7833425
75289,3.71,0.998,8,2.7833425
75290,3.71,0.998,8,2.7833425
75291,3.71,0.997,8,2.7833425
75292,3.71,0.997,8,2.7833425
75293,3.71,0.996,8,2.7833425
75294,3.71,0.997,8,2.7833425
75295,3.709,0.996,8,2.7833425
75296,3.709,0.998,8,2.7833425
75297,3.709,0.997,8,2.7833425
75298,3.709,0.998,8,2.7833425
75299,3.709,0.999,8,2.7833425
75300,3.709,0.999,8,2.7833425
75301,3.709,1,8,2.7833425
75302,3.709,1.001,8,2.7833425
75303,3.709,1.002,8,2.7833425
75304,3.709,1.002,8,2.7833425
75305,3.709,1.002,8,2.7833425
75306,3.709,1.002,8,2.7833425
75307,3.709,1.003,8,2.7833425
75308,3.709,1.002,8,2.7833425
75309,3.709,1.002,8,2.7833425
75310,3.708,1.001,8,2.7833425
75311,3.708,1.001,8,2.7833425
75312,3.708,1.001,8,2.7833425
75313,3.708,1.001,8,2.7833425
75314,3.708,1,8,2.7833425
75315,3.708,1,8,2.7833425
75316,3.708,1,8,2.7833425
75317,3.708,0.999,8,2.7833425
75318,3.707,0.999,8,2.7833425
75319,3.707,0.998,8,2.7833425
75320,3.707,0.998,8,2.7833425
75321,3.707,0.997,8,2.7833425
75322,3.707,0.998,8,2.7833425
75323,3.707,0.997,8,2.7833425
75324,3.707,0.997,8,2.7833425
75325,3.707,0.997,8,2.7833425
75326,3.707,0.996,8,2.7833425
75327,3.707,0.997,8,2.7833425
75328,3.706,0.996,8,2.7833425
75329,3.706,0.996,8,2.7833425
75330,3.706,0.996,8,2.7833425
75331,3.706,0.997,8,2.7833425
75332,3.706,0.997,8,2.7833425
75333,3.706,0.997,8,2.7833425
75334,3.706,0.996,8,2.7833425
75335,3.706,0.996,8,2.7833425
75336,3.706,0.997,8,2.7833425
75337,3.706,0.997,8,2.7833425
75338,3.705,0.997,8,2.7833425
75339,3.705,0.997,8,2.7833425
75340,3.705,0.997,8,2.7833425
75341,3.705,0.997,8,2.7833425
75342,3.705,0.997,8,2.7833425
75343,3.705,0.997,8,2.7833425
75344,3.705,0.997,8,2.7833425
75345,3.705,0.997,8,2.7833425
75346,3.705,0.997,8,2.7833425
75347,3.705,0.997,8,2.7833425
75348,3.705,0.997,8,2.7833425
75349,3.704,0.997,8,2.7833425
75350,3.704,0.997,8,2.7833425
75351,3.704,0.997,8,2.7833425
75352,3.704,0.997,8,2.7833425
75353,3.704,0.997,8,2.7833425
75354,3.704,0.997,8,2.7833425
75355,3.704,0.997,8,2.7833425
75356,3.704,0.997,8,2.7833425
75357,3.704,0.997,8,2.7833425
75358,3.704,0.997,8,2.7833425
75359,3.704,0.997,8,2.7833425
75360,3.703,0.997,8,2.7833425
75361,3.703,0.997,8,2.7833425
75362,3.703,0.996,8,2.7833425
75363,3.703,0.997,8,2.7833425
75364,3.703,0.996,8,2.7833425
75365,3.703,0.997,8,2.7833425
75366,3.703,0.997,8,2.7833425
75367,3.702,0.997,8,2.7833425
75368,3.703,0.997,8,2.7833425
75369,3.703,0.997,8,2.7833425
75370,3.702,0.997,8,2.7833425
75371,3.702,0.998,8,2.7833425
75372,3.702,0.998,8,2.7833425
75373,3.702,0.999,8,2.7833425
75374,3.702,0.999,8,2.7833425
75375,3.702,0.999,8,2.7833425
75376,3.702,1,8,2.7833425
75377,3.702,1,8,2.7833425
75378,3.702,1.001,8,2.7833425
75379,3.702,1,8,2.7833425
75380,3.702,1.002,8,2.7833425
75381,3.702,1.002,8,2.7833425
75382,3.702,1.002,8,2.7833425
75383,3.702,1.002,8,2.7833425
75384,3.701,1.002,8,2.7833425
75385,3.701,1.002,8,2.7833425
75386,3.701,1.002,8,2.7833425
75387,3.701,1.001,8,2.7833425
75388,3.701,1.001,8,2.7833425
75389,3.701,1.001,8,2.7833425
75390,3.701,1,8,2.7833425
75391,3.701,1,8,2.7833425
75392,3.7,0.998,8,2.7833425
75393,3.7,0.998,8,2.7833425
75394,3.7,0.997,8,2.7833425
75395,3.7,0.997,8,2.7833425
75396,3.7,0.996,8,2.7833425
75397,3.7,0.997,8,2.7833425
75398,3.7,0.997,8,2.7833425
75399,3.7,0.997,8,2.7833425
75400,3.7,0.998,8,2.7833425
75401,3.699,0.998,8,2.7833425
75402,3.699,0.998,8,2.7833425
75403,3.699,0.999,8,2.7833425
75404,3.699,1,8,2.7833425
75405,3.699,1,8,2.7833425
75406,3.699,1,8,2.7833425
75407,3.699,1,8,2.7833425
75408,3.699,1.001,8,2.7833425
75409,3.699,1,8,2.7833425
75410,3.699,1.001,8,2.7833425
75411,3.699,1.001,8,2.7833425
75412,3.699,1.001,8,2.7833425
75413,3.699,1.002,8,2.7833425
75414,3.698,1.001,8,2.7833425
75415,3.698,1.002,8,2.7833425
75416,3.698,1.002,8,2.7833425
75417,3.698,1.001,8,2.7833425
75418,3.698,1.002,8,2.7833425
75419,3.698,1.002,8,2.7833425
75420,3.698,1.002,8,2.7833425
75421,3.698,1.002,8,2.7833425
75422,3.698,1.002,8,2.7833425
75423,3.698,1.001,8,2.7833425
75424,3.697,1.001,8,2.7833425
75425,3.697,1.001,8,2.7833425
75426,3.697,1.001,8,2.7833425
75427,3.697,1.001,8,2.7833425
75428,3.697,1.001,8,2.7833425
75429,3.697,1,8,2.7833425
75430,3.697,1,8,2.7833425
75431,3.697,1,8,2.7833425
75432,3.697,1.001,8,2.7833425
75433,3.697,1,8,2.7833425
75434,3.696,1,8,2.7833425
75435,3.696,1,8,2.7833425
75436,3.696,1,8,2.7833425
75437,3.696,1.001,8,2.7833425
75438,3.696,0.999,8,2.7833425
75439,3.696,0.999,8,2.7833425
75440,3.696,0.999,8,2.7833425
75441,3.696,0.999,8,2.7833425
75442,3.696,0.999,8,2.7833425
75443,3.695,0.999,8,2.7833425
75444,3.695,0.998,8,2.7833425
75445,3.695,0.998,8,2.7833425
75446,3.695,0.998,8,2.7833425
75447,3.695,0.997,8,2.7833425
75448,3.695,0.997,8,2.7833425
75449,3.695,0.997,8,2.7833425
75450,3.695,0.997,8,2.7833425
75451,3.695,0.996,8,2.7833425
75452,3.695,0.996,8,2.7833425
75453,3.695,0.997,8,2.7833425
75454,3.694,0.997,8,2.7833425
75455,3.694,0.997,8,2.7833425
75456,3.694,0.997,8,2.7833425
75457,3.694,0.997,8,2.7833425
75458,3.694,0.998,8,2.7833425
75459,3.694,0.998,8,2.7833425
75460,3.694,0.998,8,2.7833425
75461,3.694,0.999,8,2.7833425
75462,3.694,0.999,8,2.7833425
75463,3.693,0.999,8,2.7833425
75464,3.693,0.999,8,2.7833425
75465,3.693,1,8,2.7833425
75466,3.693,0.999,8,2.7833425
75467,3.693,0.999,8,2.7833425
75468,3.693,1,8,2.7833425
75469,3.693,1,8,2.7833425
75470,3.693,1,8,2.7833425
75471,3.693,1,8,2.7833425
75472,3.693,1,8,2.7833425
75473,3.693,1,8,2.7833425
75474,3.692,1,8,2.7833425
75475,3.692,0.999,8,2.7833425
75476,3.692,1,8,2.7833425
75477,3.692,1,8,2.7833425
75478,3.692,1,8,2.7833425
75479,3.692,1,8,2.7833425
75480,3.692,1,8,2.7833425
75481,3.692,1,8,2.7833425
75482,3.692,1,8,2.7833425
75483,3.692,1,8,2.7833425
75484,3.692,1.001,8,2.7833425
75485,3.692,1,8,2.7833425
75486,3.691,1,8,2.7833425
75487,3.691,1,8,2.7833425
75488,3.691,1.001,8,2.7833425
75489,3.691,1,8,2.7833425
75490,3.691,1.001,8,2.7833425
75491,3.691,1.001,8,2.7833425
75492,3.691,1.002,8,2.7833425
75493,3.691,1.002,8,2.7833425
75494,3.691,1.002,8,2.7833425
75495,3.691,1.002,8,2.7833425
75496,3.691,1.002,8,2.7833425
75497,3.69,1.002,8,2.7833425
75498,3.69,1.002,8,2.7833425
75499,3.69,1.002,8,2.7833425
75500,3.69,1.001,8,2.7833425
75501,3.69,1.002,8,2.7833425
75502,3.69,1.001,8,2.7833425
75503,3.69,1.002,8,2.7833425
75504,3.69,1.001,8,2.7833425
75505,3.69,1.001,8,2.7833425
75506,3.69,1.001,8,2.7833425
75507,3.689,1.001,8,2.7833425
75508,3.689,1.001,8,2.7833425
75509,3.689,1,8,2.7833425
75510,3.689,1,8,2.7833425
75511,3.689,1,8,2.7833425
75512,3.689,0.999,8,2.7833425
75513,3.689,0.999,8,2.7833425
75514,3.689,0.999,8,2.7833425
75515,3.688,0.999,8,2.7833425
75516,3.688,0.998,8,2.7833425
75517,3.688,0.997,8,2.7833425
75518,3.688,0.997,8,2.7833425
75519,3.688,0.997,8,2.7833425
75520,3.688,0.997,8,2.7833425
75521,3.688,0.996,8,2.7833425
75522,3.688,0.997,8,2.7833425
75523,3.687,0.997,8,2.7833425
75524,3.687,0.997,8,2.7833425
75525,3.687,0.999,8,2.7833425
75526,3.687,0.998,8,2.7833425
75527,3.687,0.999,8,2.7833425
75528,3.687,1,8,2.7833425
75529,3.687,1.001,8,2.7833425
75530,3.687,1.001,8,2.7833425
75531,3.687,1.001,8,2.7833425
75532,3.687,1.002,8,2.7833425
75533,3.687,1.002,8,2.7833425
75534,3.687,1.002,8,2.7833425
75535,3.687,1.001,8,2.7833425
75536,3.687,1.001,8,2.7833425
75537,3.687,1.001,8,2.7833425
75538,3.686,1.001,8,2.7833425
75539,3.686,1.001,8,2.7833425
75540,3.686,1,8,2.7833425
75541,3.686,0.998,8,2.7833425
75542,3.686,0.999,8,2.7833425
75543,3.686,0.998,8,2.7833425
75544,3.686,0.998,8,2.7833425
75545,3.685,0.997,8,2.7833425
75546,3.685,0.997,8,2.7833425
75547,3.685,0.996,8,2.7833425
75548,3.685,0.997,8,2.7833425
75549,3.685,0.997,8,2.7833425
75550,3.685,0.998,8,2.7833425
75551,3.685,0.998,8,2.7833425
75552,3.685,0.999,8,2.7833425
75553,3.685,1,8,2.7833425
75554,3.685,1.001,8,2.7833425
75555,3.685,1.002,8,2.7833425
75556,3.685,1.002,8,2.7833425
75557,3.685,1.001,8,2.7833425
75558,3.684,1.001,8,2.7833425
75559,3.684,1,8,2.7833425
75560,3.684,0.999,8,2.7833425
75561,3.684,0.998,8,2.7833425
75562,3.684,0.998,8,2.7833425
75563,3.683,0.997,8,2.7833425
75564,3.683,0.996,8,2.7833425
75565,3.683,0.997,8,2.7833425
75566,3.683,0.998,8,2.7833425
75567,3.683,0.998,8,2.7833425
75568,3.683,0.999,8,2.7833425
75569,3.683,1,8,2.7833425
75570,3.683,1.001,8,2.7833425
75571,3.683,1.002,8,2.7833425
75572,3.683,1.001,8,2.7833425
75573,3.683,1,8,2.7833425
75574,3.683,1,8,2.7833425
75575,3.683,0.999,8,2.7833425
75576,3.682,0.998,8,2.7833425
75577,3.682,0.997,8,2.7833425
75578,3.682,0.996,8,2.7833425
75579,3.682,0.997,8,2.7833425
75580,3.682,0.998,8,2.7833425
75581,3.682,0.999,8,2.7833425
75582,3.682,1,8,2.7833425
75583,3.682,1.001,8,2.7833425
75584,3.682,1.002,8,2.7833425
75585,3.682,1.002,8,2.7833425
75586,3.682,1.001,8,2.7833425
75587,3.681,1,8,2.7833425
75588,3.681,0.999,8,2.7833425
75589,3.681,0.998,8,2.7833425
75590,3.681,0.997,8,2.7833425
75591,3.681,0.996,8,2.7833425
75592,3.681,0.997,8,2.7833425
75593,3.681,0.998,8,2.7833425
75594,3.681,0.999,8,2.7833425
75595,3.681,1.001,8,2.7833425
75596,3.681,1.002,8,2.7833425
75597,3.68,1.002,8,2.7833425
75598,3.68,1.001,8,2.7833425
75599,3.68,1.001,8,2.7833425
75600,3.68,0.999,8,2.7833425
75601,3.68,0.998,8,2.7833425
75602,3.68,0.996,8,2.7833425
75603,3.68,0.997,8,2.7833425
75604,3.68,0.997,8,2.7833425
75605,3.679,0.998,8,2.7833425
75606,3.679,0.999,8,2.7833425
75607,3.68,1.001,8,2.7833425
75608,3.679,1.002,8,2.7833425
75609,3.679,1.002,8,2.7833425
75610,3.679,1.002,8,2.7833425
75611,3.679,1,8,2.7833425
75612,3.679,0.999,8,2.7833425
75613,3.679,0.998,8,2.7833425
75614,3.679,0.997,8,2.7833425
75615,3.678,0.997,8,2.7833425
75616,3.678,0.997,8,2.7833425
75617,3.678,0.997,8,2.7833425
75618,3.678,0.999,8,2.7833425
75619,3.678,1,8,2.7833425
75620,3.678,1.002,8,2.7833425
75621,3.678,1.002,8,2.7833425
75622,3.678,1.001,8,2.7833425
75623,3.678,1,8,2.7833425
75624,3.678,0.999,8,2.7833425
75625,3.678,0.997,8,2.7833425
75626,3.677,0.997,8,2.7833425
75627,3.677,0.997,8,2.7833425
75628,3.677,0.998,8,2.7833425
75629,3.677,0.999,8,2.7833425
75630,3.677,1,8,2.7833425
75631,3.677,1.002,8,2.7833425
75632,3.677,1.002,8,2.7833425
